ChpVrsNdx,NumWrd,bPilcrow,PText,RText
2334,14,0,"And some of the sons of the priests made the ointment of the spices.","And <i>some</i> of the sons of the priests made the ointment of the spices."
2335,27,0,"And Mattithiah, one of the Levites, who was the firstborn of Shallum the Korahite, had the set office over the things that were made in the pans.","And Mattithiah, <i>one</i> of the Levites, who <i>was</i> the firstborn of Shallum the Korahite, had the set office over the things that were made in the pans."
2336,20,0,"And other of their brethren, of the sons of the Kohathites, were over the shewbread, to prepare it every sabbath.","And <i>other</i> of their brethren, of the sons of the Kohathites, <i>were</i> over the shewbread, to prepare <i>it</i> every sabbath."
2337,29,0,"And these are the singers, chief of the fathers of the Levites, who remaining in the chambers were free: for they were employed in that work day and night.","And these <i>are</i> the singers, chief of the fathers of the Levites, <i>who remaining</i> in the chambers <i>were</i> free: for they were employed in <i>that</i> work day and night."
2338,15,0,"These chief fathers of the Levites were chief throughout their generations; these dwelt at Jerusalem.","These chief fathers of the Levites <i>were</i> chief throughout their generations; these dwelt at Jerusalem."
2339,14,1,"And in Gibeon dwelt the father of Gibeon, Jehiel, whose wife's name was Maachah:","¶And in Gibeon dwelt the father of Gibeon, Jehiel, whose wife's name <i>was</i> Maachah:"
2340,15,0,"And his firstborn son Abdon, then Zur, and Kish, and Baal, and Ner, and Nadab,","And his firstborn son Abdon, then Zur, and Kish, and Baal, and Ner, and Nadab,"
2341,8,0,"And Gedor, and Ahio, and Zechariah, and Mikloth.","And Gedor, and Ahio, and Zechariah, and Mikloth."
2342,17,0,"And Mikloth begat Shimeam. And they also dwelt with their brethren at Jerusalem, over against their brethren.","And Mikloth begat Shimeam. And they also dwelt with their brethren at Jerusalem, over against their brethren."
2343,18,0,"And Ner begat Kish; and Kish begat Saul; and Saul begat Jonathan, and Malchi-shua, and Abinadab, and Esh-baal.","And Ner begat Kish; and Kish begat Saul; and Saul begat Jonathan, and Malchi–shua, and Abinadab, and Esh–baal."
2344,11,0,"And the son of Jonathan was Merib-baal: and Merib-baal begat Micah.","And the son of Jonathan <i>was</i> Merib–baal: and Merib–baal begat Micah."
2345,13,0,"And the sons of Micah were, Pithon, and Melech, and Tahrea, and Ahaz.","And the sons of Micah <i>were</i>, Pithon, and Melech, and Tahrea, <i>and Ahaz</i>."
2346,16,0,"And Ahaz begat Jarah; and Jarah begat Alemeth, and Azmaveth, and Zimri; and Zimri begat Moza;","And Ahaz begat Jarah; and Jarah begat Alemeth, and Azmaveth, and Zimri; and Zimri begat Moza;"
2347,14,0,"And Moza begat Binea; and Rephaiah his son, Eleasah his son, Azel his son.","And Moza begat Binea; and Rephaiah his son, Eleasah his son, Azel his son."
2348,25,0,"And Azel had six sons, whose names are these, Azrikam, Bocheru, and Ishmael, and Sheariah, and Obadiah, and Hanan: these were the sons of Azel.","And Azel had six sons, whose names <i>are</i> these, Azrikam, Bocheru, and Ishmael, and Sheariah, and Obadiah, and Hanan: these <i>were</i> the sons of Azel."
2561,23,0,"Now the Philistines fought against Israel; and the men of Israel fled from before the Philistines, and fell down slain in mount Gilboa.","Now the Philistines fought against Israel; and the men of Israel fled from before the Philistines, and fell down slain in mount Gilboa."
2562,24,0,"And the Philistines followed hard after Saul, and after his sons; and the Philistines slew Jonathan, and Abinadab, and Malchi-shua, the sons of Saul.","And the Philistines followed hard after Saul, and after his sons; and the Philistines slew Jonathan, and Abinadab, and Malchi–shua, the sons of Saul."
2563,19,0,"And the battle went sore against Saul, and the archers hit him, and he was wounded of the archers.","And the battle went sore against Saul, and the archers hit him, and he was wounded of the archers."
2564,40,0,"Then said Saul to his armourbearer, Draw thy sword, and thrust me through therewith; lest these uncircumcised come and abuse me. But his armourbearer would not; for he was sore afraid. So Saul took a sword, and fell upon it.","Then said Saul to his armourbearer, Draw thy sword, and thrust me through therewith; lest these uncircumcised come and abuse me. But his armourbearer would not; for he was sore afraid. So Saul took a sword, and fell upon it."
2565,17,0,"And when his armourbearer saw that Saul was dead, he fell likewise on the sword, and died.","And when his armourbearer saw that Saul was dead, he fell likewise on the sword, and died."
2566,13,0,"So Saul died, and his three sons, and all his house died together.","So Saul died, and his three sons, and all his house died together."
2567,39,0,"And when all the men of Israel that were in the valley saw that they fled, and that Saul and his sons were dead, then they forsook their cities, and fled: and the Philistines came and dwelt in them.","And when all the men of Israel that <i>were</i> in the valley saw that they fled, and that Saul and his sons were dead, then they forsook their cities, and fled: and the Philistines came and dwelt in them."
2568,27,1,"And it came to pass on the morrow, when the Philistines came to strip the slain, that they found Saul and his sons fallen in mount Gilboa.","¶And it came to pass on the morrow, when the Philistines came to strip the slain, that they found Saul and his sons fallen in mount Gilboa."
2569,33,0,"And when they had stripped him, they took his head, and his armour, and sent into the land of the Philistines round about, to carry tidings unto their idols, and to the people.","And when they had stripped him, they took his head, and his armour, and sent into the land of the Philistines round about, to carry tidings unto their idols, and to the people."
2570,20,0,"And they put his armour in the house of their gods, and fastened his head in the temple of Dagon.","And they put his armour in the house of their gods, and fastened his head in the temple of Dagon."
2571,13,1,"And when all Jabesh-gilead heard all that the Philistines had done to Saul,","¶And when all Jabesh–gilead heard all that the Philistines had done to Saul,"
2572,37,0,"They arose, all the valiant men, and took away the body of Saul, and the bodies of his sons, and brought them to Jabesh, and buried their bones under the oak in Jabesh, and fasted seven days.","They arose, all the valiant men, and took away the body of Saul, and the bodies of his sons, and brought them to Jabesh, and buried their bones under the oak in Jabesh, and fasted seven days."
2573,39,1,"So Saul died for his transgression which he committed against the LORD, even against the word of the LORD, which he kept not, and also for asking counsel of one that had a familiar spirit, to enquire of it;","¶So Saul died for his transgression which he committed against the L<font size=""-1"">ORD</font>, <i>even</i> against the word of the L<font size=""-1"">ORD</font>, which he kept not, and also for asking <i>counsel</i> of <i>one that had</i> a familiar spirit, to enquire <i>of it</i>;"
2574,20,0,"And enquired not of the LORD: therefore he slew him, and turned the kingdom unto David the son of Jesse.","And enquired not of the L<font size=""-1"">ORD</font>: therefore he slew him, and turned the kingdom unto David the son of Jesse."
2817,18,0,"Then all Israel gathered themselves to David unto Hebron, saying, Behold, we are thy bone and thy flesh.","Then all Israel gathered themselves to David unto Hebron, saying, Behold, we <i>are</i> thy bone and thy flesh."
2818,43,0,"And moreover in time past, even when Saul was king, thou wast he that leddest out and broughtest in Israel: and the LORD thy God said unto thee, Thou shalt feed my people Israel, and thou shalt be ruler over my people Israel.","And moreover in time past, even when Saul was king, thou <i>wast</i> he that leddest out and broughtest in Israel: and the L<font size=""-1"">ORD</font> thy God said unto thee, Thou shalt feed my people Israel, and thou shalt be ruler over my people Israel."
2819,40,0,"Therefore came all the elders of Israel to the king to Hebron; and David made a covenant with them in Hebron before the LORD; and they anointed David king over Israel, according to the word of the LORD by Samuel.","Therefore came all the elders of Israel to the king to Hebron; and David made a covenant with them in Hebron before the L<font size=""-1"">ORD</font>; and they anointed David king over Israel, according to the word of the L<font size=""-1"">ORD</font> by Samuel."
2820,20,1,"And David and all Israel went to Jerusalem, which is Jebus; where the Jebusites were, the inhabitants of the land.","¶And David and all Israel went to Jerusalem, which <i>is</i> Jebus; where the Jebusites <i>were</i>, the inhabitants of the land."
2821,26,0,"And the inhabitants of Jebus said to David, Thou shalt not come hither. Nevertheless David took the castle of Zion, which is the city of David.","And the inhabitants of Jebus said to David, Thou shalt not come hither. Nevertheless David took the castle of Zion, which <i>is</i> the city of David."
2822,25,0,"And David said, Whosoever smiteth the Jebusites first shall be chief and captain. So Joab the son of Zeruiah went first up, and was chief.","And David said, Whosoever smiteth the Jebusites first shall be chief and captain. So Joab the son of Zeruiah went first up, and was chief."
2823,14,0,"And David dwelt in the castle; therefore they called it the city of David.","And David dwelt in the castle; therefore they called it the city of David."
2824,20,0,"And he built the city round about, even from Millo round about: and Joab repaired the rest of the city.","And he built the city round about, even from Millo round about: and Joab repaired the rest of the city."
2825,14,0,"So David waxed greater and greater: for the LORD of hosts was with him.","So David waxed greater and greater: for the L<font size=""-1"">ORD</font> of hosts <i>was</i> with him."
2826,37,1,"These also are the chief of the mighty men whom David had, who strengthened themselves with him in his kingdom, and with all Israel, to make him king, according to the word of the LORD concerning Israel.","¶These also <i>are</i> the chief of the mighty men whom David had, who strengthened themselves with him in his kingdom, <i>and</i> with all Israel, to make him king, according to the word of the L<font size=""-1"">ORD</font> concerning Israel."
2827,34,0,"And this is the number of the mighty men whom David had; Jashobeam, an Hachmonite, the chief of the captains: he lifted up his spear against three hundred slain by him at one time.","And this <i>is</i> the number of the mighty men whom David had; Jashobeam, an Hachmonite, the chief of the captains: he lifted up his spear against three hundred slain <i>by him</i> at one time."
2828,18,0,"And after him was Eleazar the son of Dodo, the Ahohite, who was one of the three mighties.","And after him <i>was</i> Eleazar the son of Dodo, the Ahohite, who <i>was one</i> of the three mighties."
2829,32,0,"He was with David at Pas-dammim, and there the Philistines were gathered together to battle, where was a parcel of ground full of barley; and the people fled from before the Philistines.","He was with David at Pas–dammim, and there the Philistines were gathered together to battle, where was a parcel of ground full of barley; and the people fled from before the Philistines."
2830,26,0,"And they set themselves in the midst of that parcel, and delivered it, and slew the Philistines; and the LORD saved them by a great deliverance.","And they set themselves in the midst of <i>that</i> parcel, and delivered it, and slew the Philistines; and the L<font size=""-1"">ORD</font> saved <i>them</i> by a great deliverance."
2831,30,1,"Now three of the thirty captains went down to the rock to David, into the cave of Adullam; and the host of the Philistines encamped in the valley of Rephaim.","¶Now three of the thirty captains went down to the rock to David, into the cave of Adullam; and the host of the Philistines encamped in the valley of Rephaim."
